CUSTOMER2,"MWO(COMMON),0.8,120V 60HZ,EBONY BLACK,TA",Channel Inv.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,26,25,24,24,22,22,22,21,21,21,20,19,18,18,18,17,16,37
CUSTOMER2,"MINI COMPONENT,MX-T40,COLOMBIA",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"MINI COMPONENT,MX-T40,COLOMBIA",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,2,2,3,3,3,6,7,3,1,2,1
CUSTOMER2,"MINI COMPONENT,MX-T40,COLOMBIA",Channel Inv.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,49,44,42,41,39,35,30,27,24,19,11,8,7,7,9
CUSTOMER2,"MINI COMPONENT,MX-T50,COLOMBIA",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,30,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"MINI COMPONENT,MX-T50,COLOMBIA",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,9,2,4,4,5,5,3,9,5,5,6,5,7,3,3,2,0,3,2,1,0,0
CUSTOMER2,"MINI COMPONENT,MX-T50,COLOMBIA",Channel Inv.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,3,3,3,3,2,5,21,26,17,15,10,38,41,38,34,45,40,35,29,24,17,12,9,7,7,4,2,1,1,6
CUSTOMER2,"MINI COMPONENT,MX-T70,COLOMBIA",Sell-in,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,10,0,0,0,0,100,0,0,0,0,0,0,0,0,0
CUSTOMER2,"MINI COMPONENT,MX-T70,COLOMBIA",Cust. Sales,0,0,0,0,0,0,0,0,0,5,3,2,3,2,3,1,2,1,6,1,1,2,3,9,5,0,5,5,1,0,0,0,0,0,0,3,8,5,3,3,5,0,6,2,5,2,16,21,23,13,14,2
CUSTOMER2,"MINI COMPONENT,MX-T70,COLOMBIA",Channel Inv.,-1,0,0,0,0,0,0,0,40,35,32,30,27,25,22,21,19,18,11,11,10,27,16,16,14,11,6,12,0,0,0,0,0,0,29,27,19,24,21,18,13,13,107,102,97,95,86,58,35,22,11,5
CUSTOMER2,"QLED TV,QN43Q65BAK,43,COLOMBIA,QWK20/Q43",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"QLED TV,QN43Q65BAK,43,COLOMBIA,QWK20/Q43",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CUSTOMER2,"QLED TV,QN43Q65BAK,43,COLOMBIA,QWK20/Q43",Channel Inv.,6,6,6,6,6,5,5,5,5,5,5,5,5,6,6,6,5,4,4,4,4,4,4,4,4,4,4,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2
CUSTOMER2,"QLED TV,QN50Q60CAK,50,COLOMBIA,QWK30/Q50",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"QLED TV,QN50Q60CAK,50,COLOMBIA,QWK30/Q50",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,22,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"QLED TV,QN50Q60CAK,50,COLOMBIA,QWK30/Q50",Channel Inv.,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,45,34,12,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"QLED TV,QN50Q60DAK,50,COLOMBIA,QWK30/Q50",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"QLED TV,QN50Q60DAK,50,COLOMBIA,QWK30/Q50",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,2,4,5,7,2,1,0,4,3,0,2,0,0,4,0
CUSTOMER2,"QLED TV,QN50Q60DAK,50,COLOMBIA,QWK30/Q50",Channel Inv.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,36,0,31,59,55,50,44,42,40,39,35,32,32,30,29,29,25,15
CUSTOMER2,"QLED TV,QN55Q60BAK,55,COLOMBIA,QWK20/Q55",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"QLED TV,QN55Q60BAK,55,COLOMBIA,QWK20/Q55",Cust. Sales,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"QLED TV,QN55Q60BAK,55,COLOMBIA,QWK20/Q55",Channel Inv.,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"QLED TV,QN55Q60DAK,55,COLOMBIA,QWK30/Q55",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"QLED TV,QN55Q60DAK,55,COLOMBIA,QWK30/Q55",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0,1,2,5,5,3,0,2,1,0,3,0,0,0,0,0,0,1,0,0,0,2,3,3
CUSTOMER2,"QLED TV,QN55Q60DAK,55,COLOMBIA,QWK30/Q55",Channel Inv.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,28,31,26,24,48,22,21,19,14,9,7,7,42,5,5,2,2,2,2,2,2,2,1,1,1,1,30,27,31
CUSTOMER2,"OLED SCREEN,QN55S90DAK,55,COLOMBIA,DWW40",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"OLED SCREEN,QN55S90DAK,55,COLOMBIA,DWW40",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"OLED SCREEN,QN55S90DAK,55,COLOMBIA,DWW40",Channel Inv.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"RTF,264.0,120V 60HZ",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
CUSTOMER2,"RTF,264.0,120V 60HZ",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"RTF,264.0,120V 60HZ",Channel Inv.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN32H5000FK,32,COLOMBIA,UWB50/U32",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN32H5000FK,32,COLOMBIA,UWB50/U32",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN32H5000FK,32,COLOMBIA,UWB50/U32",Channel Inv.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN32T4300AK,32,COLOMBIA,UWM01/U32",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN32T4300AK,32,COLOMBIA,UWM01/U32",Cust. Sales,4,2,0,0,0,0,0,0,0,2,0,2,1,0,3,0,0,0,3,1,1,1,8,24,21,1,10,9,4,2,2,1,1,5,6,2,5,1,3,5,5,2,4,5,5,2,7,16,8,9,6,1
CUSTOMER2,"LED TV,UN32T4300AK,32,COLOMBIA,UWM01/U32",Channel Inv.,27,26,26,26,26,26,26,26,26,24,24,22,21,21,18,18,18,18,15,44,43,42,10,10,9,37,27,55,14,12,10,107,97,102,95,94,89,87,84,79,74,72,68,61,56,54,48,31,23,14,10,16
CUSTOMER2,"LED TV,UN40F6000FK,40,COLOMBIA,UWB50/U40",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN40F6000FK,40,COLOMBIA,UWB50/U40",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN40F6000FK,40,COLOMBIA,UWB50/U40",Channel Inv.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN40T5290AK,40,COLOMBIA,UWM00/U40",Sell-in,0,0,0,0,0,0,100,0,0,0,0,0,130,0,50,0,0,0,0,0,0,30,0,0,0,0,0,50,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN40T5290AK,40,COLOMBIA,UWM00/U40",Cust. Sales,2,1,1,0,0,1,-1,5,5,17,3,7,5,3,5,6,4,8,20,17,20,9,9,26,32,43,35,10,6,13,20,9,5,12,11,4,10,11,6,9,12,10,10,4,6,10,7,10,1,7,10,10
CUSTOMER2,"LED TV,UN40T5290AK,40,COLOMBIA,UWM00/U40",Channel Inv.,4,5,4,4,4,3,3,98,93,76,73,65,191,187,182,226,222,214,193,177,157,177,139,139,103,73,30,93,64,50,26,130,108,99,88,85,75,164,158,149,137,127,106,107,100,90,84,73,72,65,55,35
CUSTOMER2,"LED TV,UN43CU7000K,43,COLOMBIA,UWS31/U43",Sell-in,0,0,0,0,0,0,0,0,0,0,60,0,0,0,20,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN43CU7000K,43,COLOMBIA,UWS31/U43",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,1,0,1,4,8,7,8,16,27,19,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUSTOMER2,"LED TV,UN43CU7000K,43,COLOMBIA,UWS31/U43",Channel Inv.,0,0,0,0,4,4,4,4,0,0,0,58,54,51,46,65,65,64,60,52,45,66,21,21,9,4,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9
CUSTOMER2,"LED TV,UN43DU7000K,43,COLOMBIA,UWS41/U43",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,60,0,0,0,0,90,0,0,0,0,10,0,0,0,0,0
CUSTOMER2,"LED TV,UN43DU7000K,43,COLOMBIA,UWS41/U43",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,10,8,15,7,6,13,2,1,2,4,4,7,30,46,10,15,3
CUSTOMER2,"LED TV,UN43DU7000K,43,COLOMBIA,UWS41/U43",Channel Inv.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,57,47,39,29,74,67,61,59,57,143,138,134,130,134,102,55,45,30,34
CUSTOMER2,"LED TV,UN43U8000FK,43,COLOMBIA,UWS51/U43",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN43U8000FK,43,COLOMBIA,UWS51/U43",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN43U8000FK,43,COLOMBIA,UWS51/U43",Channel Inv.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN50BU8200K,50,COLOMBIA,UNS10/U50",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN50BU8200K,50,COLOMBIA,UNS10/U50",Cust. Sales,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN50BU8200K,50,COLOMBIA,UNS10/U50",Channel Inv.,7,6,5,5,5,5,6,6,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,6,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CUSTOMER2,"LED TV,UN50CU7000K,50,COLOMBIA,UWS31/U50",Sell-in,0,0,0,0,0,0,83,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN50CU7000K,50,COLOMBIA,UWS31/U50",Cust. Sales,3,0,2,0,0,0,0,1,2,2,0,7,5,2,2,2,1,2,5,6,5,0,7,6,6,0,5,4,10,7,4,5,6,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
CUSTOMER2,"LED TV,UN50CU7000K,50,COLOMBIA,UWS31/U50",Channel Inv.,18,18,16,16,15,15,15,97,112,110,110,102,98,96,94,92,91,89,83,78,73,72,60,60,58,56,50,102,36,29,25,20,13,14,13,11,11,10,10,10,9,9,8,8,8,8,8,8,8,8,8,13
CUSTOMER2,"LED TV,UN50DU7000K,50,COLOMBIA,UWS41/U50",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,70,0,0,0,0,0
CUSTOMER2,"LED TV,UN50DU7000K,50,COLOMBIA,UWS41/U50",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,7,7,11,10,3,1,8,9,3,8,4,2,9,5,1,4,5,14,13
CUSTOMER2,"LED TV,UN50DU7000K,50,COLOMBIA,UWS41/U50",Channel Inv.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,100,50,150,145,140,133,126,118,110,98,95,94,84,77,74,62,107,105,96,92,159,155,150,141,79
CUSTOMER2,"LED TV,UN50U8000FK,50,COLOMBIA,UWS51/U50",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN50U8000FK,50,COLOMBIA,UWS51/U50",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN50U8000FK,50,COLOMBIA,UWS51/U50",Channel Inv.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN55BU8200K,55,COLOMBIA,UNS10/U55",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN55BU8200K,55,COLOMBIA,UNS10/U55",Cust. Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN55BU8200K,55,COLOMBIA,UNS10/U55",Channel Inv.,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,10,5,5,5,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
CUSTOMER2,"LED TV,UN55CU7000K,55,COLOMBIA,UWS31/U55",Sell-in,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUSTOMER2,"LED TV,UN55CU7000K,55,COLOMBIA,UWS31/U55",Cust. Sales,0,0,0,0,0,0,0,1,0,22,24,12,8,6,4,5,2,4,31,2,3,4,5,5,1,1,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CUSTOMER2,"LED TV,UN55CU7000K,55,COLOMBIA,UWS31/U55",Channel Inv.,0,0,0,0,0,0,0,149,149,127,103,91,83,77,73,68,66,62,31,29,26,21,11,11,10,9,9,17,5,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10
CUSTOMER2,"LED TV,UN55CU8000K,55,COLOMBIA,UWY30/U55",Sell-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
